"pathway","pval","padj","log2err","ES","NES","size","query_gene","rank_by_NES","self_enrichment_rank"
"RCOR1",0.467432950191571,0.905859036293819,0.122679189568808,0.177227161228131,1.00100214218478,516,"VDR",53,29
"RELA",0.0263727228687668,0.361478149827007,0.352487857583619,-0.261674884981156,-1.30528151780362,256,"VDR",11,29
"REST",0.608552631578947,0.992822966507177,0.0596037042575973,-0.218609337861263,-0.929622258706029,86,"VDR",73,29
"REST",0.422680412371134,0.865546218487395,0.122107920287081,0.181521388994555,1.00875713704462,440,"VDR",50,29
"RFX5",0.260930888575458,0.860106749311295,0.0959206777921745,-0.20858988105935,-1.07744898423454,373,"VDR",31,29
"RUNX1",0.990740740740741,0.992822966507177,0.0875697115548511,0.143461533851203,0.840325196416784,808,"VDR",92,29
"SALL4",0.656739811912226,0.992822966507177,0.05378728077603,-0.19002239002458,-0.918094730776787,196,"VDR",79,29
"SIN3A",0.811594202898551,0.992822966507177,0.101713902282311,0.15906164971434,0.936378748367644,880,"VDR",71,29
"SIX5",0.00140726126440021,0.144947910233222,0.45505986738723,-0.250875179232049,-1.3531810983564,702,"VDR",7,29
"SMAD4",0.531545741324921,0.927952734855371,0.0640703750499722,-0.201020607687627,-0.9691841049164,198,"VDR",60,29
"SMC3",0.0566037735849057,0.423519736842105,0.219250346703755,-0.223835071400689,-1.18817287082041,557,"VDR",17,29
"SOX2",0.528995756718529,0.927952734855371,0.0590954798717342,-0.190285224122486,-0.981734270931644,377,"VDR",58,29
"SP1",0.17774762550882,0.732023411371237,0.11776578836269,-0.209731247988852,-1.10443903981486,503,"VDR",27,29
"SP2",0.0380078636959371,0.391480996068152,0.266350657088526,-0.218832264089511,-1.17953329580525,685,"VDR",18,29
"SPI1",0.986198243412798,0.992822966507177,0.0238622865877092,-0.152498397973883,-0.837940019651994,943,"VDR",93,29
"SPI1",0.0641025641025641,0.424336816720257,0.199915231309662,-0.211425397308901,-1.15149313334205,776,"VDR",20,29
"SRF",0.97583081570997,0.992822966507177,0.0338245444462164,-0.158350939309458,-0.776130023746453,217,"VDR",99,29
"STAT3",0.00732076003016683,0.251346094369061,0.407017918923954,-0.249647608512896,-1.30902903460951,477,"VDR",9,29
"STAT3",0.849087893864013,0.992822966507177,0.0445961615888961,-0.187997459388504,-0.816933347466987,101,"VDR",95,29
"STAT5A",0.120578778135048,0.564527915814089,0.160801401070022,-0.257688907955563,-1.2015622679752,157,"VDR",16,29
"SUZ12",0.820359281437126,0.992822966507177,0.0743625384422526,0.172514489468362,0.888239030936535,228,"VDR",84,29
"TAF1",0.379120879120879,0.865546218487395,0.0629394692018967,-0.177575124565562,-1.0209205880979,2615,"VDR",42,29
"TAF7",0.0731364275668073,0.443120708198891,0.195789002148949,-0.225771943523891,-1.17624228153809,441,"VDR",19,29
"TCF3",0.905263157894737,0.992822966507177,0.0774767547848578,0.160102645338896,0.898161167065571,470,"VDR",82,29
"TCF3",0.658278145695364,0.992822966507177,0.0459538081039063,-0.177357582558753,-0.949003737064694,624,"VDR",65,29
"TCF7L2",0.474916387959866,0.905859036293819,0.112378519110475,0.180764613675297,0.990621291936479,386,"VDR",55,29
"TP53",0.42713567839196,0.865546218487395,0.100990587455923,0.208469815929567,1.00401575354131,140,"VDR",51,29
"TP63",0.208955223880597,0.797125483692648,0.107140237276725,-0.205938491909097,-1.08710521331057,521,"VDR",30,29
"TRIM28",0.591433278418451,0.982542381888718,0.0610363728309177,-0.220710042284697,-0.93788725880404,85,"VDR",68,29
"TRIM28",0.413705583756345,0.865546218487395,0.103576326612592,0.219516279440179,1.01017652569945,107,"VDR",49,29
"UBTF",0.922888616891065,0.992822966507177,0.0261139619405561,-0.15888514126711,-0.885648386904579,1222,"VDR",87,29
"USF1",0.920754716981132,0.992822966507177,0.0276588991389961,-0.159111733781276,-0.879014255647866,993,"VDR",88,29
"USF2",0.927927927927928,0.992822966507177,0.0897104652742981,0.15445065123822,0.899863932580546,765,"VDR",80,29
"VDR",0.293594306049822,0.865546218487395,0.102821842840815,-0.297517283656607,-1.10231872648991,43,"VDR",29,29
"YY1",0.416382252559727,0.865546218487395,0.0601186142531851,-0.17686279973011,-1.01101129920182,2111,"VDR",47,29
"YY1",0.347633136094675,0.865546218487395,0.0824344091527096,-0.207150705213989,-1.03794210494772,262,"VDR",36,29
"ZBTB33",0.0201598202345882,0.361478149827007,0.352487857583619,0.218411824007653,1.23583433190318,518,"VDR",15,29
"ZBTB7A",0.92627824019025,0.992822966507177,0.0243564001293776,-0.157850770804203,-0.887980572859599,1414,"VDR",85,29
"ZC3H11A",0.0574712643678161,0.423519736842105,0.241339976815091,-0.325051008172741,-1.36504991589901,77,"VDR",6,29
"ZEB1",0.992822966507177,0.992822966507177,0.0542315935495841,0.153174842759364,0.630661653214791,55,"VDR",103,29
"ZKSCAN1",0.0444810543657331,0.416504418151865,0.276500599254472,-0.324344928709857,-1.37827428668737,85,"VDR",5,29
"ZMIZ1",0.281208935611038,0.865546218487395,0.0875697115548511,-0.19558400072793,-1.05381564162944,700,"VDR",34,29
"ZNF384",0.790513833992095,0.992822966507177,0.0913924325943768,0.162189701420016,0.92686015190937,588,"VDR",75,29
"AR",0.0474820143884892,0.252280405405405,0.248911114434702,-0.237217615820594,-1.22600164226069,431,"YY1",20,75
"ATF2",0.000840224153682967,0.0123632982613351,0.477270815362862,0.194914853812342,1.19926788756593,2025,"YY1",22,75
"ATF3",0.603286384976526,0.913066403031801,0.0776798560117236,0.21173830790858,0.930810377832293,85,"YY1",73,75
"BCL3",0.425316455696203,0.898568983550442,0.101713902282311,0.20787655803353,1.00639031628089,160,"YY1",45,75
"BCLAF1",0.0104117884239194,0.0824934005895156,0.380730400722792,0.217222542475782,1.24520596687827,605,"YY1",16,75
"BHLHE40",0.193939393939394,0.605325987144169,0.175204047558551,0.210451510258044,1.09871703996448,268,"YY1",34,75
"BRCA1",0.739325842696629,0.913066403031801,0.0329431471724691,-0.16616977927625,-0.95052180868222,2347,"YY1",65,75
"CBX3",0.502683363148479,0.903800859003371,0.0730744399126987,-0.247186350830218,-0.96347237846954,53,"YY1",62,75
"CEBPB",0.00531022185308793,0.0498068306232712,0.407017918923954,0.317293422964715,1.45813113471594,113,"YY1",8,75
"CEBPD",0.787087912087912,0.923313071775035,0.0394366509525593,-0.172949804632287,-0.912176589829465,541,"YY1",80,75
"CHD1",0.375,0.898255813953488,0.135740943810425,0.181169950229779,1.01779763998899,526,"YY1",43,75
"CREB1",0.65083135391924,0.913066403031801,0.041488040200221,-0.170487079734411,-0.962636265845785,1625,"YY1",63,75
"CREB1",0.453646477132262,0.898568983550442,0.059989249649033,-0.180428437915692,-1.0012345775992,1124,"YY1",50,75
"CTCF",0.652777777777778,0.913066403031801,0.112843355675562,0.165103137494191,0.975323495299228,939,"YY1",59,75
"E2F1",0.941333333333333,0.969573333333333,0.0294936424723046,-0.160312377899889,-0.857813739028983,673,"YY1",92,75
"E2F4",0.874831763122476,0.936636841081502,0.0335297167141207,-0.166669142612339,-0.886066626102535,613,"YY1",89,75
"E2F6",0.4453125,0.898568983550442,0.186432558434075,0.162739237844467,1.00380140588757,2119,"YY1",47,75
"EGR1",0.0654952076677316,0.29330462564245,0.222056046145248,-0.261510635649878,-1.24016162113655,181,"YY1",18,75
"EGR1",0.931686046511628,0.969573333333333,0.0341946045318573,-0.165605990341986,-0.842727761743547,368,"YY1",94,75
"ELF1",0.482993197278912,0.903800859003371,0.165656695205483,0.163870888819323,1.00255158747252,1798,"YY1",49,75
"ERG",0.182432432432432,0.590104166666667,0.131457611642763,-0.266769463085595,-1.16480748818794,108,"YY1",24,75
"ESR1",0.313817330210773,0.793324775353017,0.116234148779716,0.264643021522757,1.08576406894116,61,"YY1",35,75
"ETS1",0.509151414309484,0.903800859003371,0.0687943095604775,-0.216453966035008,-0.979500299149843,130,"YY1",58,75
"EZH2",0.74526678141136,0.913066403031801,0.0522693317499306,-0.207869111788816,-0.869760055646801,83,"YY1",91,75
"EZH2",0.797814207650273,0.923313071775035,0.0517405459873163,-0.2261337518771,-0.791616070164885,34,"YY1",101,75
"FLI1",0.267399267399267,0.738896899783706,0.163180127180689,0.187168288788649,1.04987154147294,516,"YY1",39,75
"FOS",0.446002805049088,0.898568983550442,0.0668966276500666,-0.192773697485365,-1.00122040889534,437,"YY1",51,75
"FOSL2",0.813148788927336,0.925117771910752,0.048505983646947,-0.196028096672358,-0.818230061632814,82,"YY1",98,75
"FOXA1",0.705490848585691,0.913066403031801,0.0532386494755899,-0.19969217975128,-0.890670952234672,119,"YY1",88,75
"FOXA2",0.653164556962025,0.913066403031801,0.0774767547848578,0.19394726473394,0.931856923330244,154,"YY1",72,75
"FOXM1",0.00817770378009256,0.0701919574457945,0.380730400722792,-0.364659143596492,-1.52210360966077,82,"YY1",6,75
"FOXP2",0.660933660933661,0.913066403031801,0.0753093764172773,0.197019599412015,0.912108216919146,123,"YY1",81,75
"GABPA",0.0270468241961712,0.185721526147042,0.352487857583619,0.184475020272762,1.11908138534798,1553,"YY1",28,75
"GATA1",2.40100616285551e-05,0.000618259086935294,0.575610261071129,-0.304253239063538,-1.58427390657499,453,"YY1",4,75
"GATA2",0.0444444444444444,0.252280405405405,0.252961123069611,-0.238458534543655,-1.24162457847315,448,"YY1",17,75
"HDAC2",0.844282238442822,0.925117771910752,0.0626618230932491,0.180239483510387,0.832826259074022,116,"YY1",96,75
"HNF4A",0.784075573549258,0.923313071775035,0.0387962208304479,-0.17205215389031,-0.915478564033171,622,"YY1",78,75
"IRF1",0.222044728434505,0.672664912610412,0.11378726182188,-0.235165021406017,-1.11522284153659,181,"YY1",30,75
"IRF3",0.483240223463687,0.903800859003371,0.0628003977812234,-0.190789110409023,-0.993456011216195,453,"YY1",55,75
"IRF8",0.853571428571429,0.925451127819549,0.0477342401407188,-0.206070575011751,-0.783388128513044,48,"YY1",102,75
"KAT2A",0.000697196682774566,0.0119685430542967,0.477270815362862,0.41722600762973,1.74159346230437,67,"YY1",1,75
"KLF4",0.988593155893536,0.988593155893536,0.0770736734944102,0.149434649775101,0.852409919309928,596,"YY1",93,75
"MAX",6.21429194194005e-08,3.20036035009912e-06,0.704975715167238,0.229953574671824,1.40202996421509,1649,"YY1",10,75
"MYC",1.19999183159843e-06,4.11997195515462e-05,0.643551836150722,0.285576603223842,1.59486210574258,477,"YY1",3,75
"MYC",4.48574090361127e-10,4.6203131307196e-08,0.814035837847908,0.258122412474869,1.55274303911691,1219,"YY1",5,75
"MYOD1",0.0558558558558559,0.273959673959674,0.257206466468838,-0.35852316476075,-1.39104409476567,52,"YY1",11,75
"NANOG",0.649045521292217,0.913066403031801,0.0513223330421143,-0.187958868916708,-0.935147767555291,292,"YY1",70,75
"NELFE",0.829787234042553,0.925117771910752,0.0678338263479455,0.177803402502576,0.876406290687154,181,"YY1",90,75
"NFE2L2",0.0053169158557051,0.0498068306232712,0.407017918923954,-0.258017553733078,-1.34496264315061,452,"YY1",13,75
"NFIC",0.157232704402516,0.55844719149859,0.137250779610133,-0.241423564442567,-1.15464849625858,190,"YY1",25,75
"NFYA",0.0738974970202622,0.31217797175244,0.178219874951973,-0.198273150390924,-1.11659880326777,1538,"YY1",29,75
"NFYB",0.619955156950673,0.913066403031801,0.0410713282497468,-0.17024438558651,-0.973458546333639,2446,"YY1",61,75
"NR2C2",0.718181818181818,0.913066403031801,0.0819778796501272,0.176804963362287,0.923056459695872,268,"YY1",76,75
"NRF1",0.315789473684211,0.793324775353017,0.191892240384838,0.168449909463522,1.01915979940363,1369,"YY1",42,75
"PBX3",0.835705045278137,0.925117771910752,0.0338245444462164,-0.166966985327992,-0.907921249089706,810,"YY1",83,75
"PML",0.0342485096299819,0.220474780743008,0.321775918075361,0.191871679677035,1.15195875835958,1162,"YY1",26,75
"POU5F1",0.699248120300752,0.913066403031801,0.0734381410838857,0.188685954565106,0.892693504517985,133,"YY1",87,75
"PPARD",0.0438448566610455,0.252280405405405,0.282013350011725,-0.287084183918085,-1.31860425192548,146,"YY1",14,75
"PPARG",0.620886981402003,0.913066403031801,0.0521630305460055,-0.187877719363339,-0.9538945335034,350,"YY1",64,75
"RAD21",0.446601941747573,0.898568983550442,0.0662842187012672,-0.190249364385364,-0.998424053354234,481,"YY1",53,75
"RCOR1",0.976680384087791,0.987640872535571,0.0290688186426821,-0.15399993553045,-0.81200189966018,516,"YY1",100,75
"RELA",0.357784431137725,0.87742372398061,0.0815265143256594,-0.211581438487518,-1.03851725297169,256,"YY1",41,75
"REST",0.00143116320607681,0.018426226278239,0.45505986738723,0.368017769688001,1.62065785151773,86,"YY1",2,75
"REST",0.0788732394366197,0.31217797175244,0.188204146308491,-0.22831552220647,-1.18503286586719,440,"YY1",23,75
"RFX5",0.668604651162791,0.913066403031801,0.0494904866135495,-0.183505744653969,-0.935704196439202,373,"YY1",68,75
"RUNX1",0.463824289405685,0.90139437375067,0.0610363728309177,-0.18352304722695,-0.998173551666323,808,"YY1",54,75
"SALL4",0.882075471698113,0.936636841081502,0.0404114482034376,-0.17216966961606,-0.827009007080615,196,"YY1",97,75
"SIN3A",0.0815783856387277,0.31217797175244,0.287805130535564,0.18782485227433,1.10227947985891,880,"YY1",32,75
"SIX5",0.668428005284016,0.913066403031801,0.0451344222209097,-0.175740120811192,-0.94433021088356,702,"YY1",67,75
"SMAD4",0.752688172043011,0.913066403031801,0.0732558655828455,0.180122555197249,0.901462461328825,198,"YY1",85,75
"SMC3",0.517711171662125,0.903800859003371,0.0583452776743612,-0.185757460352129,-0.981859233619146,557,"YY1",57,75
"SOX2",0.162962962962963,0.559506172839506,0.130105630751129,-0.219921756746249,-1.11924174617795,377,"YY1",27,75
"SP1",0.272602739726027,0.738896899783706,0.0916795246008379,-0.200686673952452,-1.05666997343485,503,"YY1",36,75
"SP2",0.82573726541555,0.925117771910752,0.0360729976388226,-0.168430671653183,-0.901299194430417,685,"YY1",86,75
"SPI1",0.739130434782609,0.913066403031801,0.0390355298112393,-0.170343471056852,-0.935416946864934,943,"YY1",69,75
"SPI1",0.183333333333333,0.590104166666667,0.213927855492356,0.181015197233811,1.056144492236,776,"YY1",37,75
"SRF",0.719626168224299,0.913066403031801,0.0492917662312669,-0.187133181649295,-0.904296393965159,217,"YY1",84,75
"STAT3",0.495682210708117,0.903800859003371,0.072003313661988,-0.228838760152517,-0.992008301337783,101,"YY1",56,75
"STAT3",0.753501400560224,0.913066403031801,0.042331839351853,-0.174478991992554,-0.913407092796817,477,"YY1",79,75
"STAT5A",0.0818330605564648,0.31217797175244,0.199915231309662,-0.263497604928931,-1.22461790228529,157,"YY1",21,75
"SUZ12",0.00531917608598042,0.0498068306232712,0.407017918923954,-0.293196012932759,-1.42594136599308,228,"YY1",9,75
"TAF1",0.0155841990970204,0.114655179070936,0.380730400722792,0.179754994593537,1.10726791394533,2615,"YY1",31,75
"TAF7",8.58972955633538e-05,0.00176948428860509,0.538434096309916,0.27008440688407,1.49361071106317,441,"YY1",7,75
"TCF3",0.634453781512605,0.913066403031801,0.0501934252649434,-0.181244645283304,-0.946628947505071,470,"YY1",66,75
"TCF3",0.450340136054422,0.898568983550442,0.0649407684612899,-0.188973368448364,-1.00376673040881,624,"YY1",48,75
"TCF7L2",0.680575539568345,0.913066403031801,0.0482149710025564,-0.180993628980824,-0.927381174747298,386,"YY1",74,75
"TP53",0.0489864864864865,0.252280405405405,0.266350657088526,-0.286947362464701,-1.30751760419602,140,"YY1",15,75
"TP63",0.978052126200274,0.987640872535571,0.0289981119993578,-0.155271581148399,-0.817670188620642,521,"YY1",99,75
"TRIM28",0.450704225352113,0.898568983550442,0.0937465422491719,0.227413421670522,0.999718827642031,85,"YY1",52,75
"TRIM28",0.259322033898305,0.738896899783706,0.107554375265169,-0.252422910238403,-1.10122570846651,107,"YY1",33,75
"UBTF",0.581395348837209,0.913066403031801,0.0480220415968251,-0.174756272274429,-0.975234738858794,1222,"YY1",60,75
"USF1",0.741444866920152,0.913066403031801,0.0384786917635432,-0.169736667542907,-0.934405072527114,993,"YY1",71,75
"USF2",0.440677966101695,0.898568983550442,0.134273452883202,0.172875251230529,1.00571504996583,765,"YY1",46,75
"VDR",0.716814159292035,0.913066403031801,0.0553642837725362,-0.225013922439287,-0.84069513114215,43,"YY1",95,75
"YY1",0.248858447488584,0.73235485975212,0.0865399737444125,-0.183707397811899,-1.04666099575565,2111,"YY1",40,75
"YY1",0.667159763313609,0.913066403031801,0.0503964322442957,-0.187998342338322,-0.925275500610881,262,"YY1",75,75
"ZBTB33",0.28,0.73948717948718,0.158514105424824,0.187001471515895,1.0501709306824,518,"YY1",38,75
"ZBTB7A",0.388291517323775,0.898568983550442,0.0658311958368866,-0.18091295047712,-1.0170776745905,1414,"YY1",44,75
"ZC3H11A",0.934595524956971,0.969573333333333,0.0419081748591401,-0.175945492705582,-0.728857575357214,77,"YY1",103,75
"ZEB1",0.0649819494584837,0.29330462564245,0.237793834423688,-0.344252456413016,-1.34511375474806,55,"YY1",12,75
"ZKSCAN1",0.112676056338028,0.414486921529175,0.204294756516886,0.27903888537581,1.22666650589605,85,"YY1",19,75
"ZMIZ1",0.796296296296296,0.923313071775035,0.0371479221137289,-0.169532026876317,-0.910287008859124,700,"YY1",82,75
"ZNF384",0.75033921302578,0.913066403031801,0.0410713282497468,-0.174022879235533,-0.922795915881983,588,"YY1",77,75
"AR",0.990338164251208,0.996539792387543,0.0899860794997137,0.146623324305371,0.829040192050132,431,"ZBTB33",97,82
"ATF2",0.597092419522326,0.882857142857143,0.0392758570896778,-0.176211589267573,-0.975220554977174,2025,"ZBTB33",62,82
"ATF3",0.0898550724637681,0.617004830917874,0.257206466468838,0.269608093874229,1.24404485134662,85,"ZBTB33",11,82
"BCL3",0.642553191489362,0.894564227148497,0.0501934252649434,-0.200445320204404,-0.920703388287536,160,"ZBTB33",81,82
"BCLAF1",0.347568208778173,0.795545011203374,0.0709609456938284,-0.196248569763969,-1.03351248120868,605,"ZBTB33",45,82
"BHLHE40",0.546174142480211,0.882857142857143,0.0543434390269162,-0.196959665344316,-0.965595762924651,268,"ZBTB33",67,82
"BRCA1",0.291623578076525,0.770299145299145,0.0728938564822936,-0.187543246784871,-1.04093009697817,2347,"ZBTB33",42,82
"CBX3",0.196110210696921,0.770299145299145,0.123257226381337,-0.311267272022588,-1.19830815350249,53,"ZBTB33",16,82
"CEBPB",0.0172104889174721,0.301178060252917,0.352487857583619,-0.329147609729938,-1.44654416445379,113,"ZBTB33",2,82
"CEBPD",0.423952095808383,0.857025665065042,0.0617054053637522,-0.193510887167124,-1.00982417688907,541,"ZBTB33",49,82
"CHD1",0.545563549160672,0.882857142857143,0.0499913914024592,-0.186967303373706,-0.974357170539907,526,"ZBTB33",63,82
"CREB1",0.311770943796394,0.778855343790409,0.0707899094502623,-0.189226150236904,-1.04187596803737,1625,"ZBTB33",41,82
"CREB1",0.642696629213483,0.894564227148497,0.0395172228473919,-0.177224709277457,-0.961315135119686,1124,"ZBTB33",69,82
"CTCF",0.59750566893424,0.882857142857143,0.0432768714901103,-0.180218477743164,-0.970822021386198,939,"ZBTB33",65,82
"E2F1",0.249705535924617,0.770299145299145,0.0880945010398517,-0.201635855564698,-1.06893208728724,673,"ZBTB33",34,82
"E2F4",0.197149643705463,0.770299145299145,0.102449405629826,-0.206740954529705,-1.08905938401521,613,"ZBTB33",30,82
"E2F6",0.762641898864809,0.957351640273608,0.0271669768425399,-0.169810996191776,-0.941112138786567,2119,"ZBTB33",77,82
"EGR1",0.420138888888889,0.857025665065042,0.123257226381337,0.198094578738371,1.01918253999042,181,"ZBTB33",48,82
"EGR1",0.434210526315789,0.857025665065042,0.138022242496643,0.180440810168768,1.00484035893158,368,"ZBTB33",52,82
"ELF1",0.00842532814747118,0.2435694906351,0.380730400722792,-0.217332672557736,-1.19865769277667,1798,"ZBTB33",15,82
"ERG",0.152818991097923,0.684363307960263,0.135002033828631,-0.27325520621336,-1.19365218057423,108,"ZBTB33",18,82
"ESR1",0.469767441860465,0.864036544850498,0.0692836467392548,-0.250515338119411,-0.993930014200696,61,"ZBTB33",55,82
"ETS1",0.596125186289121,0.882857142857143,0.0559428593065705,-0.209948290759591,-0.937506346747499,130,"ZBTB33",79,82
"EZH2",0.00722768117141147,0.2435694906351,0.407017918923954,0.341098913057124,1.57102779526822,83,"ZBTB33",1,82
"EZH2",0.683937823834197,0.914877868245744,0.0762797180809272,0.231805722061083,0.8722528937904,34,"ZBTB33",88,82
"FLI1",0.482509047044632,0.871702529936076,0.0559428593065705,-0.190275779213664,-0.989863311194429,516,"ZBTB33",57,82
"FOS",0.975247524752475,0.994559356925792,0.0922597260527354,0.152921378516622,0.862136743015279,437,"ZBTB33",89,82
"FOSL2",0.223796033994334,0.770299145299145,0.156312403073186,0.244588085863572,1.1216856420194,82,"ZBTB33",23,82
"FOXA1",0.0772047477119756,0.568006358166678,0.287805130535564,0.262993074421784,1.27308332271665,119,"ZBTB33",7,82
"FOXA2",0.865814696485623,0.969336018891513,0.0749278818393739,0.169208046437419,0.855941003118681,154,"ZBTB33",90,82
"FOXM1",0.84985835694051,0.969336018891513,0.0697792517076235,0.178557093874299,0.818866249238434,82,"ZBTB33",100,82
"FOXP2",0.205052005943536,0.770299145299145,0.114266502484433,-0.256999746016048,-1.14374227170114,123,"ZBTB33",21,82
"GABPA",0.634717784877529,0.894564227148497,0.0376142599562161,-0.175916709373615,-0.967053753146898,1553,"ZBTB33",66,82
"GATA1",0.46039603960396,0.864036544850498,0.0593487680335629,-0.193847353260046,-0.997329471416806,453,"ZBTB33",54,82
"GATA2",0.925,0.982216494845361,0.0270967423183296,-0.165727009105948,-0.850547911107902,448,"ZBTB33",92,82
"HDAC2",0.576168929110106,0.882857142857143,0.0580983576873206,-0.215131250288683,-0.948822470088094,116,"ZBTB33",74,82
"HNF4A",0.152380952380952,0.684363307960263,0.119348440591015,-0.210910120350627,-1.11147147873706,622,"ZBTB33",25,82
"IRF1",0.0644257703081232,0.568006358166678,0.208955027549354,-0.268433172717855,-1.25588786699356,181,"ZBTB33",9,82
"IRF3",0.849009900990099,0.969336018891513,0.030918431706181,-0.170789001847412,-0.878696056828708,453,"ZBTB33",87,82
"IRF8",0.189014539579968,0.770299145299145,0.12563992130984,-0.324972511657397,-1.22476267623748,48,"ZBTB33",12,82
"KAT2A",0.0658541302417917,0.568006358166678,0.287805130535564,0.302754037627044,1.32880861315732,67,"ZBTB33",3,82
"KLF4",0.951073985680191,0.994559356925792,0.0230827802358481,-0.159094943724965,-0.836521531442184,596,"ZBTB33",96,82
"MAX",0.54122621564482,0.882857142857143,0.0445961615888961,-0.1793894510492,-0.988055804988685,1649,"ZBTB33",58,82
"MYC",0.00126983128278655,0.130792622127015,0.45505986738723,0.233468751492655,1.32385764495476,477,"ZBTB33",4,82
"MYC",0.291666666666667,0.770299145299145,0.271288554688953,0.169547803732278,1.03106552304984,1219,"ZBTB33",46,82
"MYOD1",0.913398692810457,0.980000680827887,0.0405756447890657,-0.188156217677934,-0.720476397766657,52,"ZBTB33",103,82
"NANOG",0.0270985203664669,0.398735371106584,0.352487857583619,-0.264324167260128,-1.30235182814457,292,"ZBTB33",5,82
"NELFE",0.435574229691877,0.857025665065042,0.0679922591544058,-0.21448925868263,-1.00350658919154,181,"ZBTB33",53,82
"NFE2L2",0.440993788819876,0.857025665065042,0.0615706755421678,-0.195615573188026,-1.00552112296459,452,"ZBTB33",51,82
"NFIC",0.578014184397163,0.882857142857143,0.103576326612592,0.186213909118963,0.961033847783071,190,"ZBTB33",70,82
"NFYA",0.82441113490364,0.969336018891513,0.0249900772245545,-0.16775905249014,-0.921752168444338,1538,"ZBTB33",80,82
"NFYB",0.735810113519092,0.947355521155831,0.0289981119993578,-0.171466060283283,-0.951891833186248,2446,"ZBTB33",73,82
"NR2C2",0.10655737704918,0.642328918322296,0.282013350011725,0.213731861588752,1.14388046849525,268,"ZBTB33",20,82
"NRF1",0.6,0.882857142857143,0.0414044273760278,-0.178642201750602,-0.977444298456035,1369,"ZBTB33",59,82
"PBX3",0.996539792387543,0.996539792387543,0.0181674946847152,-0.147224339354889,-0.788018504155072,810,"ZBTB33",102,82
"PML",0.968854282536151,0.994559356925792,0.0176259777744384,-0.155926819358546,-0.847519262168235,1162,"ZBTB33",93,82
"POU5F1",0.114115761551477,0.642328918322296,0.287805130535564,0.247392817558254,1.22031001277902,133,"ZBTB33",13,82
"PPARD",0.0600858369098712,0.568006358166678,0.219250346703755,-0.282998363434761,-1.295411986513,146,"ZBTB33",6,82
"PPARG",0.522756827048114,0.882857142857143,0.0557104226766671,-0.194521526816977,-0.975626578957229,350,"ZBTB33",61,82
"RAD21",0.30498177399757,0.778855343790409,0.0789209638180035,-0.202259703017554,-1.04638445352732,481,"ZBTB33",39,82
"RCOR1",0.425814234016888,0.857025665065042,0.0618406035753285,-0.193292465937621,-1.00555688775868,516,"ZBTB33",50,82
"RELA",0.897058823529412,0.980000680827887,0.0319980480340634,-0.169857222847459,-0.826788434659109,256,"ZBTB33",98,82
"REST",0.829479768786127,0.969336018891513,0.072003313661988,0.18253591527824,0.844796882415163,86,"ZBTB33",94,82
"REST",0.911471321695761,0.980000680827887,0.0277292221875017,-0.166608511810967,-0.855218735710507,440,"ZBTB33",91,82
"RFX5",0.627705627705628,0.894564227148497,0.11101149245045,0.171493140047909,0.957746469055361,373,"ZBTB33",71,82
"RUNX1",0.270207852193995,0.770299145299145,0.0826646449123753,-0.197279704088666,-1.05547975550882,808,"ZBTB33",38,82
"SALL4",0.881705639614856,0.976512697637958,0.0341946045318573,-0.173487131018735,-0.820024891960134,196,"ZBTB33",99,82
"SIN3A",0.340961098398169,0.795545011203374,0.070113215764256,-0.192463837466801,-1.03354921715173,880,"ZBTB33",44,82
"SIX5",0.831566548881037,0.969336018891513,0.0294936424723046,-0.168681782859755,-0.895981874486402,702,"ZBTB33",84,82
"SMAD4",0.272099447513812,0.770299145299145,0.0922597260527354,-0.231084480017727,-1.09105837930442,198,"ZBTB33",29,82
"SMC3",0.330132052821128,0.79078142885061,0.0741758965588009,-0.198049525896793,-1.03588064571197,557,"ZBTB33",43,82
"SOX2",0.23840206185567,0.770299145299145,0.0959206777921745,-0.214193604237821,-1.08192045970859,377,"ZBTB33",32,82
"SP1",0.541062801932367,0.882857142857143,0.0507027937029348,-0.187267182237126,-0.972806998588733,503,"ZBTB33",64,82
"SP2",0.963529411764706,0.994559356925792,0.0215076161724576,-0.157895964477348,-0.838029309308615,685,"ZBTB33",95,82
"SPI1",0.00945900934505244,0.2435694906351,0.380730400722792,-0.237099912415411,-1.26576297844532,776,"ZBTB33",8,82
"SPI1",0.122866894197952,0.642328918322296,0.131457611642763,-0.20611379075467,-1.11037100990092,943,"ZBTB33",26,82
"SRF",0.662962962962963,0.898489278752437,0.0978773277424561,0.179918578634118,0.941926798800275,217,"ZBTB33",76,82
"STAT3",0.463268365817091,0.864036544850498,0.0683110858318647,-0.229343088405873,-0.993832782765972,101,"ZBTB33",56,82
"STAT3",0.850673194614443,0.969336018891513,0.0302754424728262,-0.171112124305694,-0.883667222123786,477,"ZBTB33",86,82
"STAT5A",0.283072546230441,0.770299145299145,0.0916795246008379,-0.235595709961519,-1.08319870535325,157,"ZBTB33",31,82
"SUZ12",0.285714285714286,0.770299145299145,0.159646701919906,0.201117370653174,1.05661487674592,228,"ZBTB33",37,82
"TAF1",0.784090909090909,0.961444805194805,0.0257629629837414,-0.169797085367016,-0.943161991506687,2615,"ZBTB33",75,82
"TAF7",0.247572815533981,0.770299145299145,0.197822021315103,0.187794394125162,1.06085368191273,441,"ZBTB33",35,82
"TCF3",0.0750307503075031,0.568006358166678,0.179782316298324,-0.230763392291684,-1.18933470096237,470,"ZBTB33",19,82
